sku,base_sku,original_code,name,description,brand,category,base_price,active,source_status,source_sheet,source_row
CENTURY-D8,CENTURY-D8,D8,"1-1/8” x 1""",,CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,701.00,true,Activo,CENTURY,1734
CENTURY-D30M,CENTURY-D30M,D30M,30 mm x 27 mm,,CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,824.00,true,Activo,CENTURY,1735
CENTURY-D32MP,CENTURY-D32MP,D32MP,32 mm x 30 mm,,CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,773.00,true,Activo,CENTURY,1736
CENTURY-D9,CENTURY-D9,D9,"1-1/4” x 1-1/16""",,CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,898.00,true,Activo,CENTURY,1737
CENTURY-D33,CENTURY-D33,D33,33 mm x 27 mm,Atributo C: (FIJARSE CUAL PIDEN ),CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,946.00,true,Activo,CENTURY,1738
CENTURY-D10,CENTURY-D10,D10,"1-1/2” x cuadro 13/16""",,CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,1143.00,true,Activo,CENTURY,1739
CENTURY-D41,CENTURY-D41,D41,41 mm x cuadro 21 mm,,CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,1116.00,true,Activo,CENTURY,1740
CENTURY-D56C,CENTURY-D56C,D56C,"33 mm/13/16"" x cuadro 35 mm",,CENTURY,LLAVES DE ARTILLERIA CON DOS BROCAS,1293.00,true,Activo,CENTURY,1741
CENTURY-D30P,CENTURY-D30P,D30P,30 mm,,CENTURY,LLAVES DE ARTILLERIA CON UNA BOCA,809.00,true,Activo,CENTURY,1743
CENTURY-D32P,CENTURY-D32P,D32P,32 mm,,CENTURY,LLAVES DE ARTILLERIA CON UNA BOCA,1086.00,true,Activo,CENTURY,1744
CENTURY-D33P,CENTURY-D33P,D33P,33 mm UNEMON,,CENTURY,LLAVES DE ARTILLERIA CON UNA BOCA,1151.00,true,Activo,CENTURY,1745
CENTURY-D36P,CENTURY-D36P,D36P,36 mm,,CENTURY,LLAVES DE ARTILLERIA CON UNA BOCA,907.00,true,Activo,CENTURY,1746
CENTURY-L1,CENTURY-L1,L1,17 mm,,CENTURY,"LLAVES EB ""L"" Y MANERALES",494.00,true,Activo,CENTURY,1748
CENTURY-L2,CENTURY-L2,L2,3/4”,,CENTURY,"LLAVES EB ""L"" Y MANERALES",329.00,true,Activo,CENTURY,1749
CENTURY-L3,CENTURY-L3,L3,21 mm,,CENTURY,"LLAVES EB ""L"" Y MANERALES",329.00,true,Activo,CENTURY,1750
CENTURY-A1,CENTURY-A1,A1,"cuadro 1/2” x mando 3/4""",,CENTURY,Adaptadores,163.00,true,Activo,CENTURY,1752
CENTURY-A2,CENTURY-A2,A2,"cuadro 3/4” x mando 1/2""",,CENTURY,Adaptadores,306.00,true,Activo,CENTURY,1753
CENTURY-A3,CENTURY-A3,A3,"ADAPTADOR cuadro 1” x mando 3/4""",,CENTURY,Adaptadores,371.00,true,Activo,CENTURY,1754
CENTURY-A4,CENTURY-A4,A4,"ADAPTADOR cuadro 3/4” x mando 1""",,CENTURY,Adaptadores,520.00,true,Activo,CENTURY,1755
CENTURY-S1C,CENTURY-S1C,S1C,"1-1/2"" x mando 1"" x cuadro interior 13/16""",,CENTURY,DADOS CON CUADRO INTERIOR,866.00,true,Activo,CENTURY,1757
CENTURY-S41C,CENTURY-S41C,S41C,"41 mm x mando 1"" x cuadro interior 13/16""",,CENTURY,DADOS CON CUADRO INTERIOR,833.00,true,Activo,CENTURY,1758
CENTURY-S1CT,CENTURY-S1CT,S1CT,"1-1/2"" x mando 3/4"" x cuadro interior 13/16""",,CENTURY,DADOS CON CUADRO INTERIOR,866.00,true,Activo,CENTURY,1759
CENTURY-D13,CENTURY-D13,D13,"1-1/2"" x 1/8""",,CENTURY,DADOS CON CUADRO INTERIOR,1106.00,true,Activo,CENTURY,1760
CENTURY-D20,CENTURY-D20,D20,"1-1/2""",,CENTURY,DADOS CON CUADRO INTERIOR,293.00,true,Activo,CENTURY,1761
CENTURY-M10,CENTURY-M10,M10,ø 5/8”,,CENTURY,BARRAS/MANERALES,171.00,true,Activo,CENTURY,1763
CENTURY-M3,CENTURY-M3,M3,"ø 0.840""",,CENTURY,BARRAS/MANERALES,247.00,true,Activo,CENTURY,1764
CENTURY-M1,CENTURY-M1,M1,"ø 11/16” x cuadro 1/2""",,CENTURY,BARRAS/MANERALES,223.00,true,Activo,CENTURY,1765
CENTURY-M2,CENTURY-M2,M2,ø 59/64”,,CENTURY,BARRAS/MANERALES,282.00,true,Activo,CENTURY,1766
CENTURY-M2L,CENTURY-M2L,M2L,ø 59/64”,,CENTURY,BARRAS/MANERALES,282.00,true,Activo,CENTURY,1767
CENTURY-ML1,CENTURY-ML1,ML1,"ø 1” x cuadro exterior 1""",,CENTURY,BARRAS/MANERALES,1174.00,true,Activo,CENTURY,1768
CENTURY-ML2,CENTURY-ML2,ML2,"ø 1” x cuadro exterior 3/4""",,CENTURY,BARRAS/MANERALES,1088.00,true,Activo,CENTURY,1769
CENTURY-ML2L,CENTURY-ML2L,ML2L,"ø 1” x cuadro exterior 3/4""",,CENTURY,BARRAS/MANERALES,1303.00,true,Activo,CENTURY,1770
CENTURY-ML3,CENTURY-ML3,ML3,"ø 5/8” x cuadro exterior 1/2""",,CENTURY,BARRAS/MANERALES,342.00,true,Activo,CENTURY,1771
CENTURY-MA1,CENTURY-MA1,MA1,"ø 11/16” x cuadro articulado 1/2""",,CENTURY,BARRAS/MANERALES,356.00,true,Activo,CENTURY,1772
CENTURY-MA1L,CENTURY-MA1L,MA1L,"ø 11/16” x cuadro articulado 1/2""",,CENTURY,BARRAS/MANERALES,826.00,true,Activo,CENTURY,1773
CENTURY-MA2,CENTURY-MA2,MA2,"ø 11/16” x cuadro articulado 3/4""",,CENTURY,BARRAS/MANERALES,875.00,true,Activo,CENTURY,1774
CENTURY-S10,CENTURY-S10,S10,"15/16” x mando 1""",,CENTURY,DADOS CON DOBLE CUADRO,518.00,true,Activo,CENTURY,1776
CENTURY-S2,CENTURY-S2,S2,"13/16” x mando 1""",,CENTURY,DADOS CON DOBLE CUADRO,743.00,true,Activo,CENTURY,1777
CENTURY-S4,CENTURY-S4,S4,"13/16” x mando 3/4""",,CENTURY,DADOS CON DOBLE CUADRO,512.00,true,Activo,CENTURY,1778
CENTURY-S6,CENTURY-S6,S6,"21 mm x mando 1""",,CENTURY,DADOS CON DOBLE CUADRO,590.00,true,Activo,CENTURY,1779
CENTURY-S8,CENTURY-S8,S8,"3/4"" x mando 1""",,CENTURY,DADOS CON DOBLE CUADRO,578.03,true,Activo,CENTURY,1780
CENTURY-S9,CENTURY-S9,S9,"22 mm x mando 1""",,CENTURY,DADOS CON DOBLE CUADRO,578.00,true,Activo,CENTURY,1781
CENTURY-S16,CENTURY-S16,S16,"5/8"" x mando 1/2""",,CENTURY,"DADOS CON MANDO DE 1/2""",208.00,true,Activo,CENTURY,1784
CENTURY-S17,CENTURY-S17,S17,"17 mm x mando 1/2""",,CENTURY,"DADOS CON MANDO DE 1/2""",204.00,true,Activo,CENTURY,1785
CENTURY-S18,CENTURY-S18,S18,"11/16” x mando 1/2""",,CENTURY,"DADOS CON MANDO DE 1/2""",164.00,true,Activo,CENTURY,1786
CENTURY-S19,CENTURY-S19,S19,"3/4” x mando 1/2""",,CENTURY,"DADOS CON MANDO DE 1/2""",232.00,true,Activo,CENTURY,1787
CENTURY-S21,CENTURY-S21,S21,"13/16” x mando 1/2""",,CENTURY,"DADOS CON MANDO DE 1/2""",251.00,true,Activo,CENTURY,1788
CENTURY-S22,CENTURY-S22,S22,"7/8” x mando 1/2""",,CENTURY,"DADOS CON MANDO DE 1/2""",234.00,true,Activo,CENTURY,1789
CENTURY-S23,CENTURY-S23,S23,"23mm x mando 1/2""",,CENTURY,"DADOS CON MANDO DE 1/2""",204.00,true,Activo,CENTURY,1790
CENTURY-S24,CENTURY-S24,S24,"15/16” x mando 1/2""",,CENTURY,"DADOS CON MANDO DE 1/2""",248.00,true,Activo,CENTURY,1791
CENTURY-S25,CENTURY-S25,S25,"1” x mando 1/2""",,CENTURY,"DADOS CON MANDO DE 1/2""",255.00,true,Activo,CENTURY,1792
CENTURY-S27,CENTURY-S27,S27,"1-1/16” x mando 1/2""",,CENTURY,"DADOS CON MANDO DE 1/2""",312.00,true,Activo,CENTURY,1793
CENTURY-S29,CENTURY-S29,S29,"1- 1/8” x mando 1/2""",,CENTURY,"DADOS CON MANDO DE 1/2""",328.00,true,Activo,CENTURY,1794
CENTURY-S30,CENTURY-S30,S30,"1-3/16” x mando 1/2""",,CENTURY,"DADOS CON MANDO DE 1/2""",338.00,true,Activo,CENTURY,1795
CENTURY-S32,CENTURY-S32,S32,"1- 1/4” x mando 1/2""",,CENTURY,"DADOS CON MANDO DE 1/2""",312.90,true,Activo,CENTURY,1796
CENTURY-SJEFD,CENTURY-SJEFD,SJEFD,JUEGO DE FLIP SOCKETS Y EXTENSION 3 PIEZAS,,CENTURY,"DADOS CON MANDO DE 1/2""",679.00,true,Activo,CENTURY,1797
CENTURY-S17MT,CENTURY-S17MT,S17MT,"17 mm x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",323.00,true,Activo,CENTURY,1799
CENTURY-S19T,CENTURY-S19T,S19T,"3/4"" x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",323.00,true,Activo,CENTURY,1800
CENTURY-S21T,CENTURY-S21T,S21T,"13/16"" x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",324.00,true,Activo,CENTURY,1801
CENTURY-S22T,CENTURY-S22T,S22T,"7/8"" x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",330.00,true,Activo,CENTURY,1802
CENTURY-S23T,CENTURY-S23T,S23T,"23MM"" x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",282.00,true,Activo,CENTURY,1803
CENTURY-S24T,CENTURY-S24T,S24T,"15/16"" x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",364.00,true,Activo,CENTURY,1804
CENTURY-S25T,CENTURY-S25T,S25T,"1"" x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",342.00,true,Activo,CENTURY,1805
CENTURY-S27T,CENTURY-S27T,S27T,"1 1/16"" x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",409.00,true,Activo,CENTURY,1806
CENTURY-S29T,CENTURY-S29T,S29T,"1-1/8"" x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",316.00,true,Activo,CENTURY,1807
CENTURY-S30T,CENTURY-S30T,S30T,"1-3/16"" x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",304.00,true,Activo,CENTURY,1808
CENTURY-S32T,CENTURY-S32T,S32T,"1-1/4"" x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",464.00,true,Activo,CENTURY,1809
CENTURY-S33T,CENTURY-S33T,S33T,"1-5/16"" x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",520.00,true,Activo,CENTURY,1810
CENTURY-S3T,CENTURY-S3T,S3T,"1-1/2"" x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",495.00,true,Activo,CENTURY,1811
CENTURY-S42T,CENTURY-S42T,S42T,"1-5/8"" x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",846.00,true,Activo,CENTURY,1812
CENTURY-S46T,CENTURY-S46T,S46T,"1-13/16"" x mando 3/4""",,CENTURY,"DADOS CON MANDO DE 3/4""",626.00,true,Activo,CENTURY,1813
CENTURY-EX3,CENTURY-EX3,EX3,"entrada / salida 1/2""",,CENTURY,EXTENSIONES,179.00,true,Activo,CENTURY,1816
CENTURY-EX6,CENTURY-EX6,EX6,"entrada / salida 1/2""",,CENTURY,EXTENSIONES,317.00,true,Activo,CENTURY,1817
CENTURY-EX10,CENTURY-EX10,EX10,"entrada / salida 1/2""",,CENTURY,EXTENSIONES,590.00,true,Activo,CENTURY,1818
CENTURY-EX4T,CENTURY-EX4T,EX4T,"entrada / salida 3/4""",,CENTURY,EXTENSIONES,371.00,true,Activo,CENTURY,1819
CENTURY-EX6T,CENTURY-EX6T,EX6T,"entrada / salida 3/4""",,CENTURY,EXTENSIONES,500.00,true,Activo,CENTURY,1820
CENTURY-EX10T,CENTURY-EX10T,EX10T,"entrada / salida 3/4""",,CENTURY,EXTENSIONES,590.00,true,Activo,CENTURY,1821
CENTURY-EX4P,CENTURY-EX4P,EX4P,"entrada / salida 1""",,CENTURY,EXTENSIONES,514.00,true,Activo,CENTURY,1822
CENTURY-EX7P,CENTURY-EX7P,EX7P,"entrada / salida 1""",,CENTURY,EXTENSIONES,747.00,true,Activo,CENTURY,1823
CENTURY-EX12P,CENTURY-EX12P,EX12P,"entrada / salida 1""",,CENTURY,EXTENSIONES,1302.00,true,Activo,CENTURY,1824
CENTURY-S1,CENTURY-S1,S1,"1-1/2"" x mando 1""",,CENTURY,"DADOS CON MANDO DE 1""",776.00,true,Activo,CENTURY,1827
CENTURY-S27MP,CENTURY-S27MP,S27MP,"27 mm x mando 1""",,CENTURY,"DADOS CON MANDO DE 1""",447.00,true,Activo,CENTURY,1828
CENTURY-S29P,CENTURY-S29P,S29P,"1 1/8"" x mando 1""",,CENTURY,"DADOS CON MANDO DE 1""",387.00,true,Activo,CENTURY,1829
CENTURY-S30P,CENTURY-S30P,S30P,"1-3/16"" x mando 1""",,CENTURY,"DADOS CON MANDO DE 1""",505.00,true,Activo,CENTURY,1830
CENTURY-S32MP,CENTURY-S32MP,S32MP,"32 mm x mando 1""",,CENTURY,"DADOS CON MANDO DE 1""",571.00,true,Activo,CENTURY,1831
CENTURY-S33,CENTURY-S33,S33,"33 mm x mando 1""",,CENTURY,"DADOS CON MANDO DE 1""",774.09,true,Activo,CENTURY,1832
CENTURY-S35MP,CENTURY-S35MP,S35MP,"35 mm x mando 1""",,CENTURY,"DADOS CON MANDO DE 1""",672.00,true,Activo,CENTURY,1833
CENTURY-S36P,CENTURY-S36P,S36P,"36 mm x mando 1""",,CENTURY,"DADOS CON MANDO DE 1""",714.00,true,Activo,CENTURY,1834
CENTURY-S41,CENTURY-S41,S41,"41 mm x mando 1""",,CENTURY,"DADOS CON MANDO DE 1""",787.00,true,Activo,CENTURY,1835
CENTURY-S44P,CENTURY-S44P,S44P,"1-3/4"" x mando 1""",,CENTURY,"DADOS CON MANDO DE 1""",537.43,true,Activo,CENTURY,1836
CENTURY-S57P,CENTURY-S57P,S57P,"2-1/4"" x mando 1""",,CENTURY,"DADOS CON MANDO DE 1""",821.00,true,Activo,CENTURY,1837
CENTURY-S5P,CENTURY-S5P,S5P,"1-1/4"" x mando 1""",,CENTURY,"DADOS CON MANDO DE 1""",568.40,true,Activo,CENTURY,1838
CENTURY-MC1,CENTURY-MC1,MC1,"ø 59/64” x cuadro exterior 1""",,CENTURY,HASTA AGOTAR EXISTENCIAS,930.00,true,Activo,CENTURY,1840
CENTURY-ML4,CENTURY-ML4,ML4,"ø 1-1/4” x cuadro exterior 1-1/2""",,CENTURY,HASTA AGOTAR EXISTENCIAS,986.00,true,Activo,CENTURY,1841
CENTURY-MA3,CENTURY-MA3,MA3,"ø 1-1/4” x cuadro articulado 1""",,CENTURY,HASTA AGOTAR EXISTENCIAS,1162.00,true,Activo,CENTURY,1842
CENTURY-MC2,CENTURY-MC2,MC2,"ø 59/64” x cuadro exterior 3/4""",,CENTURY,HASTA AGOTAR EXISTENCIAS,522.00,true,Activo,CENTURY,1843
CENTURY-SE21,CENTURY-SE21,SE21,"13/16” x mando 1/2""",,CENTURY,HASTA AGOTAR EXISTENCIAS,170.06,true,Activo,CENTURY,1844
CENTURY-S31P,CENTURY-S31P,S31P,"31 mm x mando 1""",,CENTURY,HASTA AGOTAR EXISTENCIAS,535.00,true,Activo,CENTURY,1845
CENTURY-S35P,CENTURY-S35P,S35P,"1-3/8"" x mando 1""",,CENTURY,HASTA AGOTAR EXISTENCIAS,671.76,true,Activo,CENTURY,1846
CENTURY-S34P,CENTURY-S34P,S34P,"34 mm x mando 1""",,CENTURY,HASTA AGOTAR EXISTENCIAS,535.00,true,Activo,CENTURY,1847
CENTURY-S36P~2,CENTURY-S36P,S36P,"36 mm x mando 1""",,CENTURY,HASTA AGOTAR EXISTENCIAS,714.36,true,Activo,CENTURY,1848
CENTURY-S40P,CENTURY-S40P,S40P,"1-9/16"" x mando 1""",,CENTURY,HASTA AGOTAR EXISTENCIAS,671.76,true,Activo,CENTURY,1849
CENTURY-S42P,CENTURY-S42P,S42P,"42 mm x mando 1""",,CENTURY,HASTA AGOTAR EXISTENCIAS,671.76,true,Activo,CENTURY,1850
CENTURY-D29,CENTURY-D29,D29,"1-1/4” x 1/8""",,CENTURY,HASTA AGOTAR EXISTENCIAS,639.00,true,Activo,CENTURY,1851
CENTURY-D40,CENTURY-D40,D40,35 mm x 33 mm,,CENTURY,HASTA AGOTAR EXISTENCIAS,696.00,true,Activo,CENTURY,1852
CENTURY-D41C,CENTURY-D41C,D41C,"41 mm x cuadro 13/16""",,CENTURY,HASTA AGOTAR EXISTENCIAS,1120.00,true,Activo,CENTURY,1853
CENTURY-D42,CENTURY-D42,D42,"41 mm x cuadro 3/4""",,CENTURY,HASTA AGOTAR EXISTENCIAS,776.00,true,Activo,CENTURY,1854
CENTURY-D36,CENTURY-D36,D36,35 mm x cuadro 22 mm,,CENTURY,HASTA AGOTAR EXISTENCIAS,644.03,true,Activo,CENTURY,1855
CENTURY-D31P,CENTURY-D31P,D31P,31 mm,,CENTURY,HASTA AGOTAR EXISTENCIAS,740.42,true,Activo,CENTURY,1856
CENTURY-EX8T,CENTURY-EX8T,EX8T,"entrada / salida 3/4""",,CENTURY,HASTA AGOTAR EXISTENCIAS,449.65,true,Activo,CENTURY,1857
CENTURY-EX11P,CENTURY-EX11P,EX11P,"entrada / salida 1""",,CENTURY,HASTA AGOTAR EXISTENCIAS,986.00,true,Activo,CENTURY,1858
CENTURY-S32C,CENTURY-S32C,S32C,"1-1/4” x mando 1"" x cuadro interior 13/16""",,CENTURY,HASTA AGOTAR EXISTENCIAS,603.00,true,Activo,CENTURY,1859
CENTURY-S32CT,CENTURY-S32CT,S32CT,"1-1/4"" x mando 3/4"" x cuadro interior 13/16""",,CENTURY,HASTA AGOTAR EXISTENCIAS,587.25,true,Activo,CENTURY,1860
CENTURY-BT-001-12-1.25,CENTURY-BT-001-12-1.25,BT-001-12-1.25,BT-001-12-1.25 TUERCA 12mmX1.25,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,9.00,true,Activo,CENTURY,1864
CENTURY-BT-001-12-1.5,CENTURY-BT-001-12-1.5,BT-001-12-1.5,BT-001-12-1.5 TUERCA 12mm X1.5,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,9.00,true,Activo,CENTURY,1865
CENTURY-BT-001-12-1.75,CENTURY-BT-001-12-1.75,BT-001-12-1.75,BT-001-12-1.75 TUERCA 12mmX1.75,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,15.90,true,Activo,CENTURY,1866
CENTURY-BT-001-14-1.5,CENTURY-BT-001-14-1.5,BT-001-14-1.5,BT-001-14-1.5 TUERCA 14mm X1.5,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,5.90,true,Activo,CENTURY,1867
CENTURY-BT-001-14-2,CENTURY-BT-001-14-2,BT-001-14-2,BT-001-14-2 TUERCA 14mmX2.00,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,8.90,true,Activo,CENTURY,1868
CENTURY-BT-005,CENTURY-BT-005,BT-005,BT-005 TUERCA 12mmX1.75,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,10.00,true,Activo,CENTURY,1869
CENTURY-BT-007-12-1.5,CENTURY-BT-007-12-1.5,BT-007-12-1.5,BT-007-12-1.5 TUERCA 12mmx1.5,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,15.90,true,Activo,CENTURY,1870
CENTURY-BT-007-12-1.75,CENTURY-BT-007-12-1.75,BT-007-12-1.75,BT-007-12-1.75 TUERCA 12mmX1.75,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,10.60,true,Activo,CENTURY,1871
CENTURY-BT-007-14-1.5,CENTURY-BT-007-14-1.5,BT-007-14-1.5,BT-007-14-1.5 TUERCA 14mmX1.5,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,16.00,true,Activo,CENTURY,1872
CENTURY-BT-007-14-2,CENTURY-BT-007-14-2,BT-007-14-2,BT-007-14-2 TUERCA 14mmX2.00,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,16.00,true,Activo,CENTURY,1873
CENTURY-BT-310,CENTURY-BT-310,BT-310,BT-310 TUERCA ASTRIADA 12mmX1.75,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,9.00,true,Activo,CENTURY,1874
CENTURY-BT-305,CENTURY-BT-305,BT-305,BT-305 TUERCA ABIERTA 12mmX1.25,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,7.00,true,Activo,CENTURY,1875
CENTURY-BT-306,CENTURY-BT-306,BT-306,BT-306 TUERCA ABIERTA 12mmX1.5,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,7.00,true,Activo,CENTURY,1876
CENTURY-BT-129,CENTURY-BT-129,BT-129,BT-129 TUERCA DUPLEX 14mmX1.5,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,11.00,true,Activo,CENTURY,1877
CENTURY-BT-130,CENTURY-BT-130,BT-130,BT-130 TUERCA DUPLEX 14mmX2.00,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,10.38,true,Activo,CENTURY,1878
CENTURY-BT-311,CENTURY-BT-311,BT-311,BT-311 TUERCA CON RONDANA 12mmX1.5,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,16.50,true,Activo,CENTURY,1879
CENTURY-BT-109,CENTURY-BT-109,BT-109,BT-109 TUERCA 12mmX1.25,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,10.00,true,Activo,CENTURY,1880
CENTURY-BT-110-12.5/1.5,CENTURY-BT-110-12.5/1.5,BT-110-12.5/1.5,BT-110-12.5/1.5 TUERCA 12mmX1.5,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,6.00,true,Activo,CENTURY,1881
CENTURY-BT-092,CENTURY-BT-092,BT-092,BT-092 BIRLO ABIERTO 6 PUNTAS 12mmX1.5,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,16.60,true,Activo,CENTURY,1882
CENTURY-BT-093,CENTURY-BT-093,BT-093,BT-093 BIRLO ABIERTO 6 PUNTAS 14mmX1.5,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,16.60,true,Activo,CENTURY,1883
CENTURY-BT-095,CENTURY-BT-095,BT-095,BT-095 BIRLO ABIERTO 6 PUNTAS 12mmX1.5,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,11.60,true,Activo,CENTURY,1884
CENTURY-BT-096,CENTURY-BT-096,BT-096,BT-096 BIRLO CONICO 6 PUNTAS 14mmX1.5,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,17.50,true,Activo,CENTURY,1885
CENTURY-BT-047,CENTURY-BT-047,BT-047,BT-047 BIRLO CONICO 12mmX1.5 LARGO 57mm,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,11.00,true,Activo,CENTURY,1886
CENTURY-BT-048,CENTURY-BT-048,BT-048,BT-048 BIRLO CONICO 14mmX1.5 LARGO 57,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,16.60,true,Activo,CENTURY,1887
CENTURY-BT-050,CENTURY-BT-050,BT-050,BT-050 BIRLO CONICO 12mmX1.5 LARGO 64mm,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,11.60,true,Activo,CENTURY,1888
CENTURY-BT-051,CENTURY-BT-051,BT-051,BT-051 BIRLO CONICO 14mmX1.5 LARGO 64mm,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,17.50,true,Activo,CENTURY,1889
CENTURY-BT-056,CENTURY-BT-056,BT-056,BT-056 BIRLO CONICO 12mmX1.5 LARGO 76mm,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,21.00,true,Activo,CENTURY,1890
CENTURY-BT-057,CENTURY-BT-057,BT-057,BT-057 BIRLO CONICO 14mmX1.5 LARGO 76mm,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,14.00,true,Activo,CENTURY,1891
CENTURY-K001,CENTURY-K001,K001,LLAVE SEGURO K-001,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,38.05,true,Activo,CENTURY,1892
CENTURY-K003,CENTURY-K003,K003,LLAVE SEGURO K-003,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,31.90,true,Activo,CENTURY,1893
CENTURY-K004,CENTURY-K004,K004,LLAVE SEGURO K-004,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,11.95,true,Activo,CENTURY,1894
CENTURY-BT-136,CENTURY-BT-136,BT-136,BT-136 KIT TUERCA ABIERTA SEGUROS 12X1.25,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,62.50,true,Activo,CENTURY,1895
CENTURY-BT-137,CENTURY-BT-137,BT-137,BT-137 KIT TUERCA ABIERTA SEGUROS 12X1.5,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,62.50,true,Activo,CENTURY,1896
CENTURY-BT-138,CENTURY-BT-138,BT-138,BT-138 KIT TUERCA ABIERTA SEGUROS 14X1.5,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,62.50,true,Activo,CENTURY,1897
CENTURY-BT-074,CENTURY-BT-074,BT-074,BT-074 KIT BIRLO CONICO SEGUROS 12X1.5 26 MM LARGO,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,92.60,true,Activo,CENTURY,1898
CENTURY-BT-075,CENTURY-BT-075,BT-075,BT-075 KIT BIRLO CONICO SEGUROS 14X1.5 26 MM LARGO,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,92.60,true,Activo,CENTURY,1899
CENTURY-1250,CENTURY-1250,1250,TUERCA-1250 PICO 12X1.5 4.4 LARGO,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,25.00,true,Activo,CENTURY,1900
CENTURY-1450,CENTURY-1450,1450,TUERCA-1450 PICO CUERDA 14X1.5 LARGO 4,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,30.00,true,Activo,CENTURY,1901
CENTURY-1450B,CENTURY-1450B,1450B,TUERCA-1450B PICO CUERDA 14X1.5 LARGO 4 COLOR NEGRO,,CENTURY,TUERCAS Y BIRLOS PARA COCHE,30.00,true,Activo,CENTURY,1902
CENTURY-5114-5114-71.5-2,CENTURY-5114-5114-71.5-2,5114-5114-71.5-2,5114-5114-71.5-2 ADAPTADOR 5 BIRLOS,,CENTURY,ADAPTADORES Y TUERCAS,492.00,true,Activo,CENTURY,1905
CENTURY-5120-5120-65.1-1.5,CENTURY-5120-5120-65.1-1.5,5120-5120-65.1-1.5,5120-5120-65.1-1.5 ADAPTADOR 5 BIRLOS,,CENTURY,ADAPTADORES Y TUERCAS,492.00,true,Activo,CENTURY,1906
CENTURY-5127-5127-71.5-2,CENTURY-5127-5127-71.5-2,5127-5127-71.5-2,5127-5127-71.5-2 ADAPTADOR 5 BIRLOS,,CENTURY,ADAPTADORES Y TUERCAS,530.12,true,Activo,CENTURY,1907
CENTURY-5139-5139-110-2,CENTURY-5139-5139-110-2,5139-5139-110-2,5139-5139-110-2 ADAPTADOR 5 BIRLOS,,CENTURY,ADAPTADORES Y TUERCAS,528.00,true,Activo,CENTURY,1908
